patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_edge_length,total_edge_length,circuity
sofia_0127,sofia,127,42.710868,23.267373,685277.94,4730800.69,686077.94,4731600.69,EPSG:32634,1164,408,408,5,398,0.9755,3.026527,0.844568,3.093133,0.863155,0.442735,1000,398,218,108,0.115578,0.547739,0.271357,33.86,16998.39,1.055066
tbilisi_0657,tbilisi,657,41.671949,44.962467,496475.7,4612954.86,497275.7,4613754.86,EPSG:32638,560,186,186,3,165,0.8871,3.081439,0.859892,2.98555,0.833133,0.404798,472,165,106,23,0.175758,0.642424,0.139394,45.68,10963.69,1.074039
bologna_0106,bologna,106,44.503697,11.344745,685991.14,4930093.93,686791.14,4930893.93,EPSG:32632,1794,663,663,6,658,0.9925,3.063678,0.854936,3.10919,0.867636,0.417205,1676,658,318,188,0.176292,0.483283,0.285714,29.61,24931.18,1.101443
bogota_0117,bogota,117,4.653519,-74.154286,593401.98,514021.2,594201.98,514821.2,EPSG:32618,506,168,168,3,162,0.9643,2.991398,0.834765,2.825943,0.788594,0.466349,402,162,68,46,0.17284,0.419753,0.283951,50.4,10131.25,1.025195
minsk_0099,minsk,99,53.907337,27.482218,531279.19,5972919.78,532079.19,5973719.78,EPSG:32635,2188,713,713,8,706,0.9902,2.956947,0.825152,3.017556,0.842065,0.489011,2012,706,395,111,0.201133,0.55949,0.157224,29.22,29399.27,1.035644
budapest_0765,budapest,765,47.497103,19.241468,367153.39,5261506.49,367953.39,5262306.49,EPSG:32634,268,83,83,1,83,1.0,3.085497,0.861024,2.770864,0.773224,0.401944,212,83,42,17,0.13253,0.506024,0.204819,56.02,6049.92,1.048423
hanoi_0756,hanoi,756,21.149043,105.506146,552151.27,2338326.51,552951.27,2339126.51,EPSG:32648,286,98,98,3,96,0.9796,3.087713,0.861643,3.155759,0.880631,0.400384,226,96,48,25,0.0625,0.5,0.260417,81.5,9371.93,1.067241
bogota_0335,bogota,335,4.595565,-74.103874,599001.98,507621.2,599801.98,508421.2,EPSG:32618,1460,421,421,3,419,0.9952,2.964379,0.827226,2.942768,0.821195,0.484164,1266,419,217,35,0.286396,0.5179,0.083532,37.33,23629.85,1.03692
bengaluru_0376,bengaluru,376,12.976525,77.560199,777341.21,1435533.77,778141.21,1436333.77,EPSG:32643,722,251,251,7,235,0.9363,2.938008,0.819867,2.810924,0.784403,0.50126,616,235,146,48,0.102128,0.621277,0.204255,48.35,14892.27,1.019801
bangkok_0755,bangkok,755,13.675308,100.531437,665228.23,1511940.91,666028.23,1512740.91,EPSG:32647,554,202,202,4,199,0.9851,3.000606,0.837335,2.97332,0.829721,0.460208,486,199,99,55,0.115578,0.497487,0.276382,43.83,10825.96,1.082092
tashkent_0160,tashkent,160,41.270134,69.213667,517496.16,4568367.22,518296.16,4569167.22,EPSG:32642,790,252,252,6,246,0.9762,3.062512,0.85461,3.069915,0.856676,0.418015,678,246,125,47,0.191057,0.50813,0.191057,47.95,16350.76,1.077877
bangkok_1090,bangkok,1090,13.718226,100.605681,673228.23,1516740.91,674028.23,1517540.91,EPSG:32647,202,84,84,6,72,0.8571,3.07644,0.858497,3.110472,0.867994,0.408303,158,72,36,28,0.041667,0.5,0.388889,62.28,4919.77,1.094363
orlando_0575,orlando,575,28.608798,-81.387929,461674.2,3164306.54,462474.2,3165106.54,EPSG:32617,780,268,268,5,248,0.9254,3.012499,0.840654,3.084864,0.860848,0.452226,666,248,126,56,0.205645,0.508065,0.225806,39.48,13303.49,1.126422
vienna_0206,vienna,206,48.138764,16.326521,598285.9,5332174.32,599085.9,5332974.32,EPSG:32633,550,181,181,2,178,0.9834,3.097005,0.864236,3.077903,0.858905,0.393816,492,178,88,38,0.202247,0.494382,0.213483,44.02,10829.15,1.066619
budapest_0278,budapest,278,47.508401,19.04985,352753.39,5263106.49,353553.39,5263906.49,EPSG:32634,746,245,245,4,234,0.9551,3.10378,0.866126,2.957139,0.825205,0.389005,648,234,127,46,0.192308,0.542735,0.196581,47.73,15560.12,1.026364
verona_2283,verona,2283,45.429697,11.138216,666859.24,5032509.99,667659.24,5033309.99,EPSG:32632,86,32,32,1,32,1.0,3.026289,0.844502,2.749979,0.767396,0.442896,68,32,11,12,0.09375,0.34375,0.375,86.24,3104.5,1.059403
sofia_0065,sofia,65,42.711444,23.238088,682877.94,4730800.69,683677.94,4731600.69,EPSG:32634,448,154,154,9,135,0.8766,3.117493,0.869953,3.195417,0.891698,0.37921,336,135,74,34,0.096296,0.548148,0.251852,53.68,9018.35,1.043169
kyiv_0928,kyiv,928,50.42014,30.639897,331945.8,5587607.52,332745.8,5588407.52,EPSG:32636,1074,345,345,12,333,0.9652,2.950805,0.823438,3.013871,0.841037,0.493,904,333,188,56,0.162162,0.564565,0.168168,38.8,17694.82,1.046563
bologna_0052,bologna,52,44.511712,11.304806,682791.14,4930893.93,683591.14,4931693.93,EPSG:32632,514,161,161,5,155,0.9627,3.06861,0.856312,3.047971,0.850553,0.413773,412,155,66,28,0.206452,0.425806,0.180645,47.83,9853.45,1.102928
portland_0363,portland,363,45.573163,-122.616064,529556.84,5046296.47,530356.84,5047096.47,EPSG:32610,356,132,132,5,122,0.9242,3.076648,0.858555,2.820591,0.787101,0.408157,294,122,61,37,0.114754,0.5,0.303279,50.75,7663.46,1.10149
riga_0298,riga,298,56.944272,24.157504,326695.1,6314378.5,327495.1,6315178.5,EPSG:32635,602,200,200,11,166,0.83,3.086494,0.861302,3.01262,0.840688,0.401243,442,166,79,36,0.204819,0.475904,0.216867,49.09,10946.33,1.043173
warsaw_0255,warsaw,255,52.130719,20.987984,498777.48,5775177.34,499577.48,5775977.34,EPSG:32634,228,98,98,2,97,0.9898,2.990849,0.834612,2.861451,0.798503,0.466714,202,97,17,51,0.216495,0.175258,0.525773,43.27,4369.81,1.061333
medellin_0174,medellin,174,6.241474,-75.604014,432782.85,689536.01,433582.85,690336.01,EPSG:32618,754,209,209,4,204,0.9761,2.977665,0.830933,2.781722,0.776254,0.475442,642,204,109,7,0.323529,0.534314,0.034314,52.17,16746.05,1.018132
budapest_0295,budapest,295,47.407861,19.06417,353553.39,5251906.49,354353.39,5252706.49,EPSG:32634,654,199,199,3,197,0.9899,3.009931,0.839937,2.92134,0.815216,0.453955,548,197,112,32,0.187817,0.568528,0.162437,55.19,15122.91,1.042143
chandigarh_0158,chandigarh,158,30.700656,76.818325,673742.34,3397438.99,674542.34,3398238.99,EPSG:32643,170,59,59,1,59,1.0,2.942078,0.821002,2.968254,0.828307,0.49864,142,59,28,17,0.084746,0.474576,0.288136,74.27,5272.82,1.060837
prague_0335,prague,335,50.004191,14.441392,459569.82,5538846.15,460369.82,5539646.15,EPSG:32633,384,131,131,5,121,0.9237,3.006247,0.838909,3.046828,0.850233,0.45643,302,121,58,30,0.140496,0.479339,0.247934,47.36,7340.53,1.089415
adelaide_0558,adelaide,558,-34.899999,138.55497,276192.29,6134918.26,276992.29,6135718.26,EPSG:32754,588,173,173,1,173,1.0,3.082505,0.860189,2.675589,0.746637,0.404049,500,173,82,19,0.254335,0.473988,0.109827,52.16,13039.64,1.033505
riga_0342,riga,342,56.987935,24.180518,328295.1,6319178.5,329095.1,6319978.5,EPSG:32635,526,180,180,4,174,0.9667,2.973608,0.829801,2.848427,0.794869,0.478113,464,174,92,39,0.183908,0.528736,0.224138,38.89,9100.86,1.04275
hanoi_1562,hanoi,1562,21.097916,105.660019,568151.27,2332726.51,568951.27,2333526.51,EPSG:32648,120,37,37,5,32,0.8649,2.95818,0.825496,3.004486,0.838418,0.488208,66,32,12,10,0.0,0.375,0.3125,105.08,3467.59,1.035352
hanoi_2618,hanoi,2618,21.025184,105.767476,579351.27,2324726.51,580151.27,2325526.51,EPSG:32648,694,210,210,7,199,0.9476,3.082366,0.860151,3.096444,0.864079,0.404146,560,199,99,24,0.226131,0.497487,0.120603,50.12,14334.36,1.092845
adelaide_0317,adelaide,317,-34.913704,138.519544,272992.29,6133318.26,273792.29,6134118.26,EPSG:32754,384,124,124,1,124,1.0,3.053319,0.852045,3.075024,0.858102,0.424381,320,124,67,24,0.120968,0.540323,0.193548,65.6,10627.08,1.040899
quito_1354,quito,1354,-0.252246,-78.36663,792729.29,9971689.57,793529.29,9972489.57,EPSG:32717,86,35,35,3,33,0.9429,2.994083,0.835515,2.935371,0.819131,0.464562,64,33,12,16,0.030303,0.363636,0.484848,54.83,1754.57,1.023675
barcelona_0115,barcelona,115,41.412069,2.170873,430304.94,4584433.89,431104.94,4585233.89,EPSG:32631,2596,765,765,9,724,0.9464,3.032317,0.846184,2.91922,0.814624,0.438793,2278,724,415,38,0.30663,0.573204,0.052486,28.49,32444.86,1.032259
buenosaires_0127,buenosaires,127,-34.672645,-58.467015,365196.27,6161879.36,365996.27,6162679.36,EPSG:32721,986,346,346,2,343,0.9913,2.955461,0.824737,2.802601,0.782081,0.489977,856,343,184,90,0.104956,0.536443,0.262391,38.31,16397.64,1.019487
quito_0149,quito,149,-0.324596,-78.560538,771129.29,9963689.57,771929.29,9964489.57,EPSG:32717,470,167,167,5,163,0.976,2.984206,0.832759,3.068907,0.856395,0.471121,404,163,81,45,0.128834,0.496933,0.276074,65.77,13285.23,1.028001
minneapolis_0329,minneapolis,329,44.894617,-93.30115,475821.29,4970887.85,476621.29,4971687.85,EPSG:32615,642,203,203,1,203,1.0,3.035636,0.84711,2.814323,0.785352,0.436528,532,203,110,36,0.128079,0.541872,0.17734,57.58,15316.75,1.032863
bengaluru_0276,bengaluru,276,13.027331,77.538606,774941.21,1441133.77,775741.21,1441933.77,EPSG:32643,628,212,212,2,208,0.9811,3.0349,0.846905,3.024765,0.844077,0.437031,564,208,134,35,0.120192,0.644231,0.168269,45.79,13003.64,1.029375
brasilia_1697,brasilia,1697,-15.754843,-47.831285,196203.82,8255745.62,197003.82,8256545.62,EPSG:32723,208,71,71,5,66,0.9296,3.035133,0.84697,2.61943,0.730966,0.436871,168,66,41,12,0.060606,0.621212,0.181818,70.39,6053.58,1.101495
riga_0161,riga,161,57.014229,24.073079,321895.1,6322378.5,322695.1,6323178.5,EPSG:32635,306,95,95,2,94,0.9895,3.011899,0.840487,3.069951,0.856686,0.45263,252,94,58,14,0.106383,0.617021,0.148936,67.56,8512.6,1.021055
chennai_0246,chennai,246,13.166962,80.210233,414011.76,1455333.9,414811.76,1456133.9,EPSG:32644,352,136,136,9,120,0.8824,3.086725,0.861367,3.189211,0.889966,0.40108,282,120,66,36,0.05,0.55,0.3,65.81,9279.01,1.042222
bengaluru_0744,bengaluru,744,13.026449,77.627052,784541.21,1441133.77,785341.21,1441933.77,EPSG:32643,690,224,224,4,221,0.9866,2.916933,0.813986,2.803111,0.782223,0.514715,588,221,132,38,0.117647,0.597285,0.171946,61.73,18149.35,1.013753
cairo_0542,cairo,542,29.829343,31.370337,342143.78,3300589.41,342943.78,3301389.41,EPSG:32636,278,84,84,5,75,0.8929,2.988831,0.834049,2.918213,0.814343,0.468055,200,75,53,5,0.013333,0.706667,0.066667,61.67,6167.04,1.061424
prague_0223,prague,223,50.133414,14.38392,455569.82,5553246.15,456369.82,5554046.15,EPSG:32633,566,159,159,4,155,0.9748,2.919111,0.814594,3.03411,0.846685,0.513333,460,155,61,15,0.335484,0.393548,0.096774,56.76,13054.29,1.07573
bratislava_0345,bratislava,345,48.163401,17.164912,660577.87,5336328.22,661377.87,5337128.22,EPSG:32633,2482,855,855,4,846,0.9895,3.096147,0.863996,3.243615,0.905148,0.394424,2262,846,490,176,0.150118,0.579196,0.208038,27.68,31364.78,1.038156
orlando_0649,orlando,649,28.637728,-81.371665,463274.2,3167506.54,464074.2,3168306.54,EPSG:32617,228,74,74,6,61,0.8243,3.09682,0.864184,3.026465,0.844551,0.393947,164,61,36,10,0.131148,0.590164,0.163934,52.64,4316.79,1.082636
cairo_0416,cairo,416,29.994915,31.334469,338943.78,3318989.41,339743.78,3319789.41,EPSG:32636,368,106,106,4,91,0.8585,3.121345,0.871028,2.971737,0.829279,0.376444,256,91,43,6,0.186813,0.472527,0.065934,76.77,9827.06,1.023746
minsk_0339,minsk,339,53.863521,27.627693,540879.19,5968119.78,541679.19,5968919.78,EPSG:32635,1522,484,484,10,467,0.9649,3.122324,0.871301,3.116808,0.869762,0.37574,1296,467,243,87,0.220557,0.520343,0.186296,34.36,22265.95,1.063641
cleveland_0083,cleveland,83,41.465696,-81.786665,433907.88,4590354.41,434707.88,4591154.41,EPSG:32617,862,246,246,3,244,0.9919,2.986559,0.833415,2.861448,0.798502,0.469562,754,244,101,22,0.385246,0.413934,0.090164,39.94,15136.11,1.064679
warsaw_0454,warsaw,454,52.260176,21.046555,502777.48,5789577.34,503577.48,5790377.34,EPSG:32634,1968,695,695,4,682,0.9813,2.984953,0.832967,3.023993,0.843861,0.470626,1744,682,376,176,0.131965,0.55132,0.258065,27.89,24318.02,1.049796
budapest_0065,budapest,65,47.392009,18.979942,347153.39,5250306.49,347953.39,5251106.49,EPSG:32634,340,114,114,4,111,0.9737,3.03844,0.847893,2.762299,0.770834,0.43461,288,111,56,28,0.135135,0.504505,0.252252,64.54,9294.48,1.014533
thessaloniki_1177,thessaloniki,1177,40.571055,22.984516,667583.42,4492634.41,668383.42,4493434.41,EPSG:32634,380,123,123,1,123,1.0,2.989998,0.834375,3.029551,0.845412,0.467279,328,123,72,17,0.121951,0.585366,0.138211,77.31,13142.0,1.321767
tehran_0606,tehran,606,35.673019,51.420778,537679.81,3947364.0,538479.81,3948164.0,EPSG:32639,1230,489,489,14,457,0.9346,3.102474,0.865762,3.180618,0.887568,0.389934,1062,457,244,154,0.063457,0.533917,0.33698,32.3,17153.14,1.05382
cairo_0544,cairo,544,29.843776,31.370103,342143.78,3302189.41,342943.78,3302989.41,EPSG:32636,402,119,119,1,119,1.0,3.035738,0.847139,2.996721,0.836251,0.436458,324,119,74,10,0.092437,0.621849,0.084034,80.64,13063.97,1.052703
cairo_0865,cairo,865,30.039732,31.458164,350943.78,3323789.41,351743.78,3324589.41,EPSG:32636,460,133,133,1,133,1.0,3.060896,0.854159,2.983467,0.832552,0.419136,368,133,91,5,0.06015,0.684211,0.037594,70.53,12977.72,1.019572
hanoi_2158,hanoi,2158,20.866338,105.728215,575351.27,2307126.51,576151.27,2307926.51,EPSG:32648,130,50,50,3,48,0.96,3.060033,0.853918,2.900826,0.809491,0.419735,100,48,23,19,0.0,0.479167,0.395833,83.48,4173.8,1.043821
lasvegas_0875,lasvegas,875,36.151668,-115.100552,670473.93,4002042.16,671273.93,4002842.16,EPSG:32611,540,187,187,12,166,0.8877,2.988571,0.833977,3.017956,0.842177,0.468227,428,166,94,37,0.126506,0.566265,0.222892,65.84,14484.2,1.156911
kyiv_0760,kyiv,760,50.462115,30.581443,327945.8,5592407.52,328745.8,5593207.52,EPSG:32636,412,135,135,4,132,0.9778,2.962309,0.826648,2.996366,0.836152,0.485516,332,132,71,27,0.090909,0.537879,0.204545,54.9,9223.53,1.050088
istanbul_2306,istanbul,2306,41.002225,28.776189,648978.59,4540123.45,649778.59,4540923.45,EPSG:32635,372,102,102,1,102,1.0,2.919729,0.814766,2.808996,0.783865,0.512941,270,102,59,15,0.107843,0.578431,0.147059,78.09,10541.9,1.016645
quito_0590,quito,590,-0.281192,-78.481538,779929.29,9968489.57,780729.29,9969289.57,EPSG:32717,204,77,77,3,64,0.8312,3.047707,0.850479,3.16542,0.883327,0.42825,140,64,29,22,0.015625,0.453125,0.34375,81.09,5838.26,1.078683
hanoi_3519,hanoi,3519,21.212776,105.837813,586551.27,2345526.51,587351.27,2346326.51,EPSG:32648,104,37,37,3,33,0.8919,2.959151,0.825767,2.97064,0.828973,0.487576,76,33,18,10,0.030303,0.545455,0.30303,60.3,2291.58,1.028319
houston_0862,houston,862,29.711419,-95.360232,271272.3,3288740.6,272072.3,3289540.6,EPSG:32615,444,143,143,2,142,0.993,3.027473,0.844833,2.874323,0.802095,0.442092,370,142,68,35,0.190141,0.478873,0.246479,49.43,9242.87,1.078514
tashkent_0124,tashkent,124,41.226914,69.203981,516696.16,4563567.22,517496.16,4564367.22,EPSG:32642,942,297,297,3,295,0.9933,2.993564,0.83537,2.947297,0.822459,0.464908,818,295,183,39,0.138983,0.620339,0.132203,52.1,21413.14,1.045131
marrakesh_0056,marrakesh,56,31.615036,-8.051562,589559.15,3497756.91,590359.15,3498556.91,EPSG:32629,1196,354,354,1,354,1.0,3.113354,0.868798,3.102411,0.865744,0.382174,1082,354,241,10,0.20339,0.680791,0.028249,41.34,22445.33,1.01888
bangkok_0455,bangkok,455,13.654103,100.449956,656428.23,1509540.91,657228.23,1510340.91,EPSG:32647,508,216,216,4,202,0.9352,2.935732,0.819232,3.005713,0.83876,0.502722,426,202,82,88,0.069307,0.405941,0.435644,49.43,10529.27,1.057509
cleveland_0464,cleveland,464,41.474101,-81.585561,450707.88,4591154.41,451507.88,4591954.41,EPSG:32617,830,221,221,1,221,1.0,2.935198,0.819083,3.0386,0.847938,0.503065,688,221,93,16,0.375566,0.420814,0.072398,54.17,18634.87,1.130971
verona_1239,verona,1239,45.533924,10.94749,651659.24,5043709.99,652459.24,5044509.99,EPSG:32632,228,77,77,2,76,0.987,3.096924,0.864213,3.021133,0.843063,0.393874,198,76,40,17,0.157895,0.526316,0.223684,53.61,5414.85,1.145438
vilnius_0579,vilnius,579,54.799762,25.401131,396818.45,6073281.45,397618.45,6074081.45,EPSG:32635,210,72,72,2,71,0.9861,3.126015,0.872331,2.955652,0.82479,0.373083,170,71,38,18,0.070423,0.535211,0.253521,92.76,8255.46,1.021812
vancouver_0047,vancouver,47,49.247216,-123.152378,488509.99,5454549.41,489309.99,5455349.41,EPSG:32610,744,246,246,9,224,0.9106,2.921198,0.815176,3.035378,0.847038,0.512007,606,224,97,55,0.258929,0.433036,0.245536,50.41,15274.52,1.047887
quito_0598,quito,598,-0.223346,-78.481549,779929.29,9974889.57,780729.29,9975689.57,EPSG:32717,132,46,46,3,38,0.8261,3.071249,0.857048,2.918694,0.814477,0.411932,84,38,18,12,0.026316,0.473684,0.315789,105.42,4427.65,1.208626
bangkok_0438,bangkok,438,13.726461,100.443002,655628.23,1517540.91,656428.23,1518340.91,EPSG:32647,398,168,168,8,158,0.9405,3.118265,0.870169,3.15206,0.879599,0.378656,340,158,74,66,0.050633,0.468354,0.417722,47.66,8101.7,1.047912
phoenix_0425,phoenix,425,33.870372,-112.15709,392580.48,3747985.52,393380.48,3748785.52,EPSG:32612,368,120,120,2,119,0.9917,2.954647,0.82451,2.964761,0.827332,0.490506,318,119,83,13,0.042017,0.697479,0.109244,71.82,11419.46,1.086935
quito_1596,quito,1596,-0.165477,-78.316373,798329.29,9981289.57,799129.29,9982089.57,EPSG:32717,332,107,107,9,94,0.8785,3.049652,0.851022,2.827661,0.789074,0.426911,258,94,42,20,0.255319,0.446809,0.212766,64.64,8338.95,1.027037
vilnius_0126,vilnius,126,54.652888,25.183683,382418.45,6057281.45,383218.45,6058081.45,EPSG:32635,372,135,135,5,127,0.9407,2.978869,0.831269,3.167121,0.883802,0.474648,306,127,75,36,0.055118,0.590551,0.283465,47.42,7349.85,1.07269
adelaide_1182,adelaide,1182,-34.728903,138.656114,284992.29,6154118.26,285792.29,6154918.26,EPSG:32754,314,102,102,3,86,0.8431,3.129843,0.873399,3.016001,0.841631,0.370321,226,86,39,19,0.197674,0.453488,0.22093,38.21,4318.06,1.039215
sofia_0398,sofia,398,42.708284,23.394265,695677.94,4730800.69,696477.94,4731600.69,EPSG:32634,488,172,172,10,144,0.8372,3.063908,0.855,3.07698,0.858648,0.417045,362,144,70,43,0.152778,0.486111,0.298611,54.87,9930.98,1.080493
denver_0463,denver,463,39.778972,-104.84378,512977.82,4402837.36,513777.82,4403637.36,EPSG:32613,1052,345,345,5,338,0.9797,3.00017,0.837213,3.1392,0.876011,0.460501,922,338,206,56,0.150888,0.609467,0.16568,44.36,20981.84,1.12163
warsaw_0776,warsaw,776,52.166515,21.198514,513177.48,5779177.34,513977.48,5779977.34,EPSG:32634,466,164,164,5,143,0.872,2.995492,0.835908,2.851262,0.79566,0.463623,352,143,60,44,0.153846,0.41958,0.307692,56.97,10026.77,1.043628
bologna_0024,bologna,24,44.505121,11.274355,680391.14,4930093.93,681191.14,4930893.93,EPSG:32632,276,95,95,4,76,0.8,2.923336,0.815772,2.724235,0.760212,0.510647,180,76,30,26,0.157895,0.394737,0.342105,49.23,4430.39,1.152327
bucharest_0157,bucharest,157,44.456535,26.072459,425807.74,4922599.54,426607.74,4923399.54,EPSG:32635,328,102,102,3,100,0.9804,2.98121,0.831923,2.917379,0.81411,0.473102,234,100,44,23,0.07,0.44,0.23,75.79,9019.36,1.063167
istanbul_0992,istanbul,992,41.051029,28.368178,614578.59,4544923.45,615378.59,4545723.45,EPSG:32635,356,112,112,4,107,0.9554,2.956763,0.8251,2.980082,0.831608,0.489131,300,107,70,12,0.130841,0.654206,0.11215,34.74,5211.45,1.030476
lisbon_0007,lisbon,7,38.695302,-9.206559,481637.2,4282585.09,482437.2,4283385.09,EPSG:32629,1134,360,360,4,357,0.9917,2.921621,0.815294,2.889301,0.806275,0.511738,1054,357,207,43,0.232493,0.579832,0.120448,33.24,17515.83,1.050346
bengaluru_0481,bengaluru,481,12.875131,77.581266,779741.21,1424333.77,780541.21,1425133.77,EPSG:32643,672,255,255,5,250,0.9804,3.080489,0.859627,3.120121,0.870686,0.405464,594,250,133,75,0.072,0.532,0.3,51.57,15316.71,1.052408
hanoi_0584,hanoi,584,21.091349,105.459738,547351.27,2331926.51,548151.27,2332726.51,EPSG:32648,138,45,45,5,36,0.8,3.197502,0.89228,3.16749,0.883905,0.320503,82,36,18,10,0.027778,0.5,0.277778,105.49,4324.9,1.052915
cologne_0429,cologne,429,50.876654,7.02626,360742.11,5637564.25,361542.11,5638364.25,EPSG:32632,700,253,253,4,230,0.9091,3.276456,0.914312,3.26866,0.912137,0.259971,570,230,141,55,0.052174,0.613043,0.23913,45.1,12852.61,1.03717
bratislava_0120,bratislava,120,48.186762,17.069018,653377.87,5338728.22,654177.87,5339528.22,EPSG:32633,106,30,30,2,28,0.9333,3.327019,0.928422,2.915277,0.813524,0.219849,70,28,17,5,0.035714,0.607143,0.178571,106.3,3720.51,1.059472
bangkok_1114,bangkok,1114,13.891766,100.606869,673228.23,1535940.91,674028.23,1536740.91,EPSG:32647,576,198,198,7,188,0.9495,3.174077,0.885743,3.100418,0.865188,0.337966,460,188,94,51,0.117021,0.5,0.271277,64.74,15278.33,1.066295
kyoto_0294,kyoto,294,34.927834,135.73021,566291.91,3864883.52,567091.91,3865683.52,EPSG:32653,586,192,192,5,176,0.9167,3.290733,0.918297,3.216594,0.897608,0.248749,464,176,103,33,0.119318,0.585227,0.1875,45.43,10539.9,1.019431
vilnius_0262,vilnius,262,54.65398,25.258044,387218.45,6057281.45,388018.45,6058081.45,EPSG:32635,362,124,124,3,122,0.9839,3.332036,0.929822,3.354798,0.936174,0.21581,320,122,87,22,0.032787,0.713115,0.180328,47.0,7520.69,1.061619
adelaide_0238,adelaide,238,-35.086496,138.505547,272192.29,6114118.26,272992.29,6114918.26,EPSG:32754,266,87,87,2,81,0.931,3.337981,0.931481,3.198254,0.89249,0.211011,192,81,38,24,0.037037,0.469136,0.296296,83.31,7998.08,1.117056
kyiv_0418,kyiv,418,50.553157,30.463836,319945.8,5602807.52,320745.8,5603607.52,EPSG:32636,134,38,38,1,38,1.0,3.189601,0.890075,3.019541,0.842619,0.326418,96,38,24,6,0.026316,0.631579,0.157895,102.27,4909.02,1.023828
minsk_0300,minsk,300,53.863646,27.603365,539279.19,5968119.78,540079.19,5968919.78,EPSG:32635,2382,791,791,8,782,0.9886,3.172057,0.885179,3.225352,0.900052,0.339461,2156,782,443,146,0.175192,0.566496,0.186701,28.91,31220.15,1.047369
kyiv_0275,kyiv,275,50.45873,30.423803,316745.8,5592407.52,317545.8,5593207.52,EPSG:32636,1294,423,423,6,417,0.9858,3.298564,0.920482,3.226431,0.900353,0.242558,1158,417,249,72,0.155875,0.597122,0.172662,38.53,22387.89,1.052577
verona_0147,verona,147,45.508599,10.731546,634859.24,5040509.99,635659.24,5041309.99,EPSG:32632,538,190,190,2,189,0.9947,3.180795,0.887618,3.130057,0.873459,0.332981,494,189,120,39,0.095238,0.634921,0.206349,36.92,9192.66,1.084197
